t,mode,variant,target,phase,x,y,z,phi_prox,phi_close,phi_dir,phi_body,phi_env,phi_total,vx,vy,vz,speed_raw,speed_filtered,dt_used,velocity_valid,gate_state,gate_scale,gate_stop,gate_reason,adp_value,adp_delta,adp_enabled,selected_corridor_label,selected_corridor_type,corridor_id,execution_corridor_id,path_adp_mean,path_adp_max,path_adp_delta,adp_path_enabled,protected_saddle_count,protected_saddle_max_dist,protected_saddle_ok,mandatory_topology_node_count,mandatory_saddle_reached,mandatory_saddle_max_dist,corridor_violation_count,topology_tracking_error,mpc_segment_count,arm_adp_grad_norm,arm_adp_soft_cost,arm_v_adp_alignment,phi_ee_point,phi_wrist,phi_elbow,phi_object,phi_arm_max_point,phi_arm_mean_point,arm_interest_gate_risk,arm_interest_gate_scale,yaw,phi_center,phi_max_point,phi_mean_point,forbidden_hit,footprint_gate_risk,footprint_gate_scale,footprint_gate_stop
43.539,baseline,baseline,arm,0,0.30218902826009886,0.14216840629316521,0.14504938251313371,0.6822412034019262,0.0,0.32747577763292457,0.16723237204065808,0.6760703513878362,1.8530197044633452,0.013489065618451953,0.006347965737092742,-0.034406452267291006,0.03749740681539965,0.03862994371859705,0.05799999999999983,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.853315111495574,1.7097403755455047,0.7783311912076492,1.8670267162165002,1.8670267162165002,1.5521033486163072,1.8653831567804025,1.0,,,,,,,,
43.639,baseline,baseline,arm,0,0.30318446274878025,0.14263715671373564,0.14245941875401896,0.6829688169439243,0.0,0.32782503213308367,0.16585874930878397,0.6801097891254854,1.8567623875112773,0.009759161653739431,0.004595592358533769,-0.025391801559949276,0.027588118670352907,0.034765258827907604,0.10199999999999676,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8570077524446815,1.724255189341717,0.7836671468119228,1.869006193350379,1.869006193350379,1.5584840704871752,1.8670267162165002,1.0,,,,,,,,
43.7,baseline,baseline,arm,0,0.30481659624641727,0.14340364248573059,0.13811591435348874,0.6841586364052031,0.0,0.32839614547449747,0.16332855673034113,0.6867729078285977,1.8626562464386396,0.02092478843124309,0.009826740666601568,-0.0556859538529494,0.06029375638931228,0.04369958971873444,0.07800000000000296,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8631218044845772,1.7396629106445343,0.7900190125112152,1.8723590617272818,1.8723590617272818,1.5662906973419022,1.869006193350379,1.0,,,,,,,,
43.801,baseline,baseline,arm,0,0.30614560202005675,0.14402864428909035,0.13456200876355501,0.6851232169865363,0.0,0.32885914415353745,0.1610879920568381,0.6921178565489401,1.8671882097458519,0.016407478686906538,0.007716071646416421,-0.04387537765350126,0.04747411803026236,0.045020400659618244,0.08100000000000307,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8675936772018311,1.7600633788459417,0.7980415823294484,1.8746673074864701,1.8746673074864701,1.575091486465923,1.8723590617272818,1.0,,,,,,,,
43.88,baseline,baseline,arm,0,0.3075771258723568,0.14470165516302549,0.1307796460026889,0.6861584129885269,0.0,0.3293560382344929,0.15857511074420766,0.6976972024058439,1.8717867643730712,0.014173503488119474,0.006663473999357962,-0.03744913624619938,0.04059221467786968,0.04347053506216948,0.10099999999999909,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8721683413286965,1.7740057988906197,0.8031341133456018,1.8770240765337292,1.8770240765337292,1.581583082524662,1.8746673074864701,1.0,,,,,,,,
43.982,baseline,baseline,arm,0,0.30870872960162282,0.14523297389763951,0.12783770486338142,0.6869741879371034,0.0,0.32974761020980964,0.1565424952652211,0.7019568236695116,1.8752211170816457,0.01414504661582552,0.006641484182675283,-0.036774264241344355,0.03995670364788393,0.042240553041202236,0.0799999999999983,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.875576355323028,1.7912091601944735,0.8102257622383566,1.8787645115755511,1.8787645115755511,1.5889439473328522,1.8770240765337292,1.0,,,,,,,,
44.081,baseline,baseline,arm,0,0.31019808168373608,0.14593257294031656,0.12399304405917502,0.6880438393900143,0.0,0.33026104290720687,0.15377363794019225,0.7074150331850902,1.8794935534225037,0.014893520821132388,0.0069959904267704156,-0.03844660804206341,0.04181988180807093,0.042093131159537826,0.10000000000000142,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8798526010592664,1.809085973755331,0.8174556149826502,1.880942182206259,1.880942182206259,1.5968340930008766,1.8787645115755511,1.0,,,,,,,,
44.18,baseline,baseline,arm,0,0.31171756138361567,0.14664698123167463,0.12007913055786562,0.6891302418765711,0.0,0.33078251610075415,0.1508243185568433,0.7128419643037303,1.883579040837899,0.015194796998795675,0.007144082913580661,-0.03913913501309346,0.04258863306193195,0.04226643955253009,0.10000000000000142,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8839936952816085,1.8265586859794294,0.8249129303711086,1.8830423814608475,1.8839936952816085,1.6046269232732484,1.880942182206259,1.0,,,,,,,,
44.283,baseline,baseline,arm,0,0.31311440714649025,0.14730476105042289,0.11647621652456477,0.6901243622947189,0.0,0.33125969390146504,0.14799807531817055,0.7177189483231017,1.8871010798374561,0.01383015606806524,0.0065126714727551166,-0.03567241617129584,0.038809913451039915,0.041056619311001734,0.10099999999999909,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8874766160648087,1.841657830362088,0.8310392239501684,1.8847313005364008,1.8874766160648087,1.6112262427283666,1.8839936952816085,1.0,,,,,,,,
44.32,baseline,baseline,arm,0,0.31378368832956982,0.14761949444444061,0.11478532892019214,0.6905994975256251,0.0,0.3314877588123,0.14665379364699188,0.7199677028026137,1.8887087527875306,0.011539330742751293,0.00542643782789172,-0.029153234558149006,0.03182001676135688,0.03782346572064024,0.05799999999999983,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8889848020596707,1.8464221342944989,0.832385790854639,1.8854192303948585,1.8889848020596707,1.6133029894009168,1.8874766160648087,1.0,,,,,,,,
