robot,corridor_id,rollout_mode,solve_index,horizon_step,global_step,tracking_cost,control_cost,smoothness_cost,risk_cost,topology_cost,corridor_cost,manifold_cost,safety_violation_cost,constraint_violation_cost,handover_cost,step_total_cost,cumulative_total_cost,phase,task_state,state_transition,task_cost,task_optimization_cost,risk_weight,tracking_weight,smoothness_weight,task_weight,feasibility_status,step,ref_x,ref_y,ref_z,pred_x,pred_y,pred_z,tracking_error,control_norm,control_delta,risk,risk_value,risk_query_valid,risk_query_source,safety_violation,risk_threshold,risk_sanity_status,horizon,dt,risk_exceeded,constraint_violation,topology_class,distance_to_corridor,corridor_violation,corridor_constraint_status,distance_to_manifold,manifold_clearance,minimum_clearance,clearance_threshold,actual_clearance,progress,boundary_distance,manifold_violation,manifold_constraint_status,manifold_constraint_mode,risk_constraint_violation,soft_constraint_used,minor_violation,major_violation,clearance_constraint_violation,nearest_critical_point,critical_point_target,critical_point_distance,critical_sequence_state,topology_sequence_valid,critical_point_status,current_topology_stage,corridor_override,manifold_override,critical_point_constraint_status,topology_class_constraint_status,topology_consistency_cost,step_cost
arm,arm_c0001,rolling_window,97,0,97,0.019533897053553753,0.011663999999999999,0.0,1.4706464680196527,0.0,0.0,0.07625766000610812,0.0,1.953389705355375,0.05540855087549075,23.075154694854742,12957.947338701799,approach,approach,handover->approach,0.05540855087549075,0.05540855087549075,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,98,0,98,0.01663164073050686,0.011663999999999999,0.0,1.4566724716955552,0.0,0.0,0.07409995192441518,0.0,1.6631640730506858,0.060561220083083026,20.133571179699686,12978.080909881499,approach,approach,handover->approach,0.060561220083083026,0.060561220083083026,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,99,0,99,0.013962664407459965,0.011663999999999999,9.629649721936181e-35,1.4431699946297027,0.0,0.0,0.07204475315368973,0.0,1.3962664407459964,0.06594716929067532,17.42784133231914,12995.508751213818,approach,approach,handover->approach,0.06594716929067532,0.06594716929067532,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,100,0,100,0.011526968084413078,0.011663999999999999,9.629649721936181e-35,1.4299827567227852,0.0,0.0,0.0700968426648047,0.0,1.1526968084413072,0.07156639849826757,14.957731638243082,13010.466482852062,approach,approach,handover->approach,0.07156639849826757,0.07156639849826757,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,101,0,101,0.009324551761366186,0.011663999999999999,0.0,1.4169737326422664,0.0,0.0,0.0681755514749817,0.0,0.9324551761366187,0.07741890770585985,12.722188762045171,13023.188671614107,approach,approach,handover->approach,0.07741890770585985,0.07741890770585985,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,102,0,102,0.007355415438319294,0.011663999999999999,1.925929944387236e-34,1.404025555676971,0.0,0.0,0.0675582368625926,0.0,0.7355415438319294,0.08350469691345212,10.733775016428993,13033.922446630537,approach,approach,handover->approach,0.08350469691345212,0.08350469691345212,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,103,0,103,0.005619559115272402,0.011663999999999999,4.81482486096809e-35,1.391039926207886,0.0,0.0,0.06606966833261535,0.0,0.5619559115272403,0.08982376612104441,8.970561157130113,13042.893007787667,approach,approach,handover->approach,0.08982376612104441,0.08982376612104441,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,104,0,104,0.004116982792225513,0.011663999999999999,4.81482486096809e-35,1.377936326126878,0.0,0.0,0.06276119084744777,0.0,0.4116982792225513,0.0963761153286367,7.422915701177869,13050.315923488844,approach,approach,handover->approach,0.0963761153286367,0.0963761153286367,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,105,0,105,0.0028476864691786216,0.011663999999999997,1.925929944387236e-34,1.3646503046360277,0.0,0.0,0.05854034358630518,0.0,0.28476864691786224,0.10316174453622898,6.099798028928161,13056.415721517773,approach,approach,handover->approach,0.10316174453622898,0.10316174453622898,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,106,0,106,0.0018116701461317307,0.011663999999999999,9.629649721936181e-35,1.3511315544023612,0.0,0.0,0.053973579292254006,0.0,0.18116701461317308,0.11018065374382124,5.006782114612296,13061.422503632386,approach,approach,handover->approach,0.11018065374382124,0.11018065374382124,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,107,0,107,0.0010089338230848404,0.011663999999999999,6.7407548053553255e-34,1.337341947061611,0.0,0.0,0.04933882072690052,0.0,0.10089338230848405,0.11743284295141355,4.146578554790658,13065.569082187176,approach,approach,handover->approach,0.11743284295141355,0.11743284295141355,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,108,0,108,0.0004394775000379493,0.011663999999999999,1.988522667579821e-32,1.3232536489200293,0.0,0.0,0.04477228616072164,0.0,0.04394775000379498,0.12491831215900583,3.520499431519269,13069.089581618695,approach,approach,handover->approach,0.12491831215900583,0.12491831215900583,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,109,0,109,0.00010330117699105906,0.011663999999999999,2.1233377636869275e-32,1.3088473949971964,0.0,0.0,0.0406344871534546,0.0,0.010330117699105912,0.13263706136659809,3.1321151834307455,13072.221696802126,approach,approach,handover->approach,0.13263706136659809,0.13263706136659809,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,110,0,110,0.0,0.010330117699105903,4.0485394416890264e-05,1.2949884536486858,0.0,0.0,0.04439844044650451,0.0,0.0,0.14011413027453948,3.0562329904305527,13075.277929792557,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,111,0,111,2.680379949409564e-08,2.6803799494096596e-06,0.010000000000000009,1.2947627825823425,0.0,0.0,0.0441898576890516,0.0,2.6803799494097727e-06,0.14023626278305,3.0549712097461206,13078.332901002303,approach,approach,handover->approach,0.14023626278305,0.14023626278305,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,112,0,112,0.0,2.6803799494095648e-06,1.0721519797638449e-05,1.2949884536486858,0.0,0.0,0.043850465140970143,0.0,0.0,0.14011413027453948,3.04971454086837,13081.38261554317,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,113,0,113,0.0,0.0,2.6803799494095648e-06,1.2949884536486858,0.0,0.0,0.043577753480641516,0.0,0.0,0.14011413027453948,3.046985547999119,13084.42960109117,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,114,0,114,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.04330589248193861,0.0,0.0,0.14011413027453948,3.0442664019361,13087.473867493105,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,115,0,115,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.043034882144861425,0.0,0.0,0.14011413027453948,3.0415562985653284,13090.51542379167,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,116,0,116,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.04276472246940992,0.0,0.0,0.14011413027453948,3.038854701810813,13093.55427849348,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,117,0,117,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.04249541345558415,0.0,0.0,0.14011413027453948,3.0361616116725556,13096.590440105154,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,118,0,118,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.04222695510338406,0.0,0.0,0.14011413027453948,3.0334770281505548,13099.623917133304,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,119,0,119,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.04195934741280971,0.0,0.0,0.14011413027453948,3.030800951244811,13102.654718084548,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,120,0,120,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.04169259038386104,0.0,0.0,0.14011413027453948,3.0281333809553246,13105.682851465504,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,121,0,121,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.0414266840165381,0.0,0.0,0.14011413027453948,3.025474317282095,13108.708325782787,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,122,0,122,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.04116162831084085,0.0,0.0,0.14011413027453948,3.0228237602251227,13111.731149543013,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,123,0,123,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.04089742326676934,0.0,0.0,0.14011413027453948,3.0201817097844073,13114.751331252797,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,124,0,124,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.040634068884323506,0.0,0.0,0.14011413027453948,3.017548165959949,13117.768879418758,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,125,0,125,0.0,0.0,0.0,1.2949884536486858,0.0,0.0,0.0403715651635034,0.0,0.0,0.14011413027453948,3.014923128751748,13120.78380254751,approach,approach,handover->approach,0.14011413027453948,0.14011413027453948,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,126,0,126,0.162404246031959,0.010000000000000012,0.010000000000000012,1.315116177844308,0.0,0.0,0.03636802929274975,0.0,16.240424603195898,0.1332363488212064,165.5670123886806,13286.350814936191,approach,approach,handover->approach,0.1332363488212064,0.1332363488212064,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,127,0,127,0.1538162134345162,0.011663999999999999,6.399999999999903e-05,1.3365212774319781,0.0,0.0,0.03926363116785838,0.0,15.381621343451622,0.12603298485160674,157.02164942871008,13443.372464364902,approach,approach,handover->approach,0.12603298485160674,0.12603298485160674,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,128,0,128,0.14546146083707348,0.011664000000000002,1.925929944387236e-34,1.3575875481627424,0.0,0.0,0.04270034656454698,0.0,14.546146083707344,0.1190629008820071,148.71687555201294,13592.089339916914,approach,approach,handover->approach,0.1190629008820071,0.1190629008820071,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,129,0,129,0.13733998823963064,0.011663999999999999,1.925929944387236e-34,1.3783321249588756,0.0,0.0,0.04601237748623144,0.0,13.733998823963066,0.11232609691240739,140.64426842148336,13732.733608338398,approach,approach,handover->approach,0.11232609691240739,0.11232609691240739,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,130,0,130,0.12945179564218792,0.011663999999999999,0.0,1.398784967179598,0.0,0.0,0.04900791951759105,0.0,12.94517956421879,0.1058225729428077,132.80195111981487,13865.535559458212,approach,approach,handover->approach,0.1058225729428077,0.1058225729428077,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,131,0,131,0.12179688304474515,0.011663999999999997,8.197239325798173e-33,1.4189918332042355,0.0,0.0,0.05137577831407932,0.0,12.179688304474515,0.09955232897320807,125.18689406864473,13990.722453526858,approach,approach,handover->approach,0.09955232897320807,0.09955232897320807,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,132,0,132,0.1143752504473024,0.011663999999999999,1.925929944387236e-34,1.4390177073795885,0.0,0.0,0.052682832839061194,0.0,11.43752504473024,0.0935153650036084,117.79488302943079,14108.517336556288,approach,approach,handover->approach,0.0935153650036084,0.0935153650036084,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,133,0,133,0.10718689784985963,0.011663999999999997,1.925929944387236e-34,1.4589506298219959,0.0,0.0,0.05253923475454539,0.0,10.718689784985964,0.08771168103400874,110.62217799100256,14219.13951454729,approach,approach,handover->approach,0.08771168103400874,0.08771168103400874,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,134,0,134,0.1002318252524169,0.011663999999999982,2.0041708483779673e-32,1.4789058181873356,0.0,0.0,0.05091143107582915,0.0,10.023182525241687,0.08214127706440905,103.6686508152936,14322.808165362585,approach,approach,handover->approach,0.08214127706440905,0.08214127706440905,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,135,0,135,0.09351003265497417,0.011663999999999997,2.0041708483779673e-32,1.499029893008089,0.0,0.0,0.04816292869041608,0.0,9.351003265497415,0.07680415309480938,96.93820048813745,14419.746365850722,approach,approach,handover->approach,0.07680415309480938,0.07680415309480938,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,136,0,136,0.08702152005753139,0.011663999999999999,1.925929944387236e-34,1.5195049268266116,0.0,0.0,0.04491528438864544,0.0,8.702152005753137,0.07170030912520971,90.43737030801366,14510.183736158735,approach,approach,handover->approach,0.07170030912520971,0.07170030912520971,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,137,0,137,0.08076628746008865,0.011663999999999999,0.0,1.5405519373210272,0.0,0.0,0.04474336105106595,0.0,8.076628746008863,0.06682974515561005,84.20230673554846,14594.386042894283,approach,approach,handover->approach,0.06682974515561005,0.06682974515561005,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,138,0,138,0.07474433486264591,0.011663999999999999,3.8518598887744726e-34,1.5624333445139689,0.0,0.0,0.04458827038811587,0.0,7.4744334862645845,0.06219246118601038,78.20289324388682,14672.588936138169,approach,approach,handover->approach,0.06219246118601038,0.06219246118601038,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,139,0,139,0.06895566226520314,0.011663999999999985,1.5804662606127751e-32,1.5854538240947629,0.0,0.0,0.04442376564721216,0.0,6.8955662265203115,0.0577884572164107,72.43941578174382,14745.028351919913,approach,approach,handover->approach,0.0577884572164107,0.0577884572164107,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,140,0,140,0.0634002696677604,0.011663999999999978,3.972230510298674e-34,1.6099589281381483,0.0,0.0,0.04424974325644065,0.0,6.340026966776038,0.053617733246811045,66.91249530713483,14811.940847227048,approach,approach,handover->approach,0.053617733246811045,0.053617733246811045,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,141,0,141,0.05807815707031766,0.011663999999999985,3.8518598887744726e-34,1.6366000968357268,0.0,0.0,0.044066115108615654,0.0,5.807815707031763,0.04968028927721138,61.62330353133284,14873.56415075838,approach,approach,handover->approach,0.04968028927721138,0.04968028927721138,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,142,0,142,0.05298932447287492,0.011663999999999985,0.0,1.6660607743379476,0.0,0.0,0.04387280960424412,0.0,5.298932447287487,0.04597612530761172,56.57306993781371,14930.137220696195,approach,approach,handover->approach,0.04597612530761172,0.04597612530761172,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,143,0,143,0.048133771875432156,0.011663999999999982,2.046300565911438e-34,1.6987582670292136,0.0,0.0,0.04366977261348162,0.0,4.813377187543216,0.04250524133801204,51.76254513677102,14981.899765832966,approach,approach,handover->approach,0.04250524133801204,0.04250524133801204,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,144,0,144,0.04351149927798942,0.011663999999999985,1.925929944387236e-34,1.7351097336604642,0.0,0.0,0.04345696834063671,0.0,4.351149927798939,0.039267637368412385,47.192479655999406,15029.092245488966,approach,approach,handover->approach,0.039267637368412385,0.039267637368412385,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,145,0,145,0.03912250668054667,0.011663999999999987,1.925929944387236e-34,1.7755121996863352,0.0,0.0,0.04323438007562874,0.0,3.912250668054664,0.03626331339881272,42.8635879742165,15071.955833463182,approach,approach,handover->approach,0.03626331339881272,0.03626331339881272,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,146,0,146,0.034966794083103915,0.011663999999999982,4.333342374871281e-34,1.8203188104582098,0.0,0.0,0.04300201081810521,0.0,3.49667940831039,0.033492269429213045,38.776505783051256,15110.732339246233,approach,approach,handover->approach,0.033492269429213045,0.033492269429213045,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,147,0,147,0.031044361485661167,0.011663999999999987,3.8518598887744726e-34,1.8698122133819677,0.0,0.0,0.042759883761661635,0.0,3.1044361485661147,0.030954505459613375,34.93174207977019,15145.664081326004,approach,approach,handover->approach,0.030954505459613375,0.030954505459613375,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
