robot,corridor_id,global_step,x,y,z,theta,joint_state,control_norm,tracking_error,risk_value,phase,task_state,state_transition,risk_weight,tracking_weight,smoothness_weight,task_weight,feasibility_status
arm,arm_c0001,241,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,242,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,243,0.4125722405029292,-0.006597153068440148,0.20885721382347994,,"[0.4125722405029292, -0.006597153068440148, 0.20885721382347994]",0.10000000000000005,0.012738406820665309,2.951726567558146,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,244,0.4033948097367066,-0.012157236015856797,0.21008205754781284,,"[0.4033948097367066, -0.012157236015856797, 0.21008205754781284]",0.10799999999999994,0.004518775861830211,2.883217537603819,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,245,0.3959993921907506,-0.013966331927126204,0.21378759069396505,,"[0.3959993921907506, -0.013966331927126204, 0.21378759069396505]",0.08467349325050817,0.0,2.8248088757667364,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,246,0.39244385914664875,-0.013449060374269678,0.21698064289048485,,"[0.39244385914664875, -0.013449060374269678, 0.21698064289048485]",0.04806762675314289,0.0,2.7952412767982944,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,247,0.38888832610254687,-0.012931788821413152,0.22017369508700468,,"[0.38888832610254687, -0.012931788821413152, 0.22017369508700468]",0.04806762675314349,0.0,2.76419964273842,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,248,0.385332793058445,-0.012414517268556625,0.22336674728352449,,"[0.385332793058445, -0.012414517268556625, 0.22336674728352449]",0.0480676267531433,0.0,2.731758154594684,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,249,0.3817772600143431,-0.0118972457157001,0.2265597994800443,,"[0.3817772600143431, -0.0118972457157001, 0.2265597994800443]",0.0480676267531433,0.0,2.6979997769119968,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,250,0.37822172697024126,-0.011379974162843573,0.22975285167656412,,"[0.37822172697024126, -0.011379974162843573, 0.22975285167656412]",0.04806762675314308,0.0,2.6630154740127443,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,251,0.37466619392613937,-0.010862702609987047,0.23294590387308392,,"[0.37466619392613937, -0.010862702609987047, 0.23294590387308392]",0.0480676267531433,0.0,2.626903341616597,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,252,0.3711106608820375,-0.010345431057130521,0.23613895606960372,,"[0.3711106608820375, -0.010345431057130521, 0.23613895606960372]",0.0480676267531433,0.0,2.589767667071567,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,253,0.3711106608820375,-0.010345431057130521,0.23613895606960372,,"[0.3711106608820375, -0.010345431057130521, 0.23613895606960372]",0.0,0.0,2.589767667071567,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,254,0.3711106608820375,-0.010345431057130521,0.23613895606960372,,"[0.3711106608820375, -0.010345431057130521, 0.23613895606960372]",0.0,0.0,2.589767667071567,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,255,0.3711106608820375,-0.010345431057130521,0.23613895606960372,,"[0.3711106608820375, -0.010345431057130521, 0.23613895606960372]",0.0,0.0,2.589767667071567,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,256,0.3711106608820375,-0.010345431057130521,0.23613895606960372,,"[0.3711106608820375, -0.010345431057130521, 0.23613895606960372]",0.0,0.0,2.589767667071567,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,257,0.3675551278379356,-0.009828159504273995,0.23933200826612355,,"[0.3675551278379356, -0.009828159504273995, 0.23933200826612355]",0.04806762675314349,0.0,2.5517179323599373,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,258,0.3675551278379356,-0.009828159504273995,0.23933200826612355,,"[0.3675551278379356, -0.009828159504273995, 0.23933200826612355]",0.0,0.0,2.5517179323599373,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,259,0.3675551278379356,-0.009828159504273995,0.23933200826612355,,"[0.3675551278379356, -0.009828159504273995, 0.23933200826612355]",0.0,0.0,2.5517179323599373,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,260,0.3675551278379356,-0.009828159504273995,0.23933200826612355,,"[0.3675551278379356, -0.009828159504273995, 0.23933200826612355]",0.0,0.0,2.5517179323599373,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,261,0.36399959479383376,-0.00931088795141747,0.24252506046264335,,"[0.36399959479383376, -0.00931088795141747, 0.24252506046264335]",0.04806762675314289,0.0,2.5128677746975656,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,262,0.36399959479383376,-0.00931088795141747,0.24252506046264335,,"[0.36399959479383376, -0.00931088795141747, 0.24252506046264335]",0.0,0.0,2.5128677746975656,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,263,0.36399959479383376,-0.00931088795141747,0.24252506046264335,,"[0.36399959479383376, -0.00931088795141747, 0.24252506046264335]",0.0,0.0,2.5128677746975656,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,264,0.36399959479383376,-0.00931088795141747,0.24252506046264335,,"[0.36399959479383376, -0.00931088795141747, 0.24252506046264335]",0.0,0.0,2.5128677746975656,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,265,0.36399959479383376,-0.00931088795141747,0.24252506046264335,,"[0.36399959479383376, -0.00931088795141747, 0.24252506046264335]",0.0,0.0,2.5128677746975656,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,266,0.36044406174973187,-0.008793616398560944,0.24571811265916316,,"[0.36044406174973187, -0.008793616398560944, 0.24571811265916316]",0.0480676267531433,0.0,2.4733339199147863,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,267,0.36044406174973187,-0.008793616398560944,0.24571811265916316,,"[0.36044406174973187, -0.008793616398560944, 0.24571811265916316]",0.0,0.0,2.4733339199147863,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,268,0.36044406174973187,-0.008793616398560944,0.24571811265916316,,"[0.36044406174973187, -0.008793616398560944, 0.24571811265916316]",0.0,0.0,2.4733339199147863,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,269,0.36044406174973187,-0.008793616398560944,0.24571811265916316,,"[0.36044406174973187, -0.008793616398560944, 0.24571811265916316]",0.0,0.0,2.4733339199147863,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,270,0.35688852870563,-0.008276344845704418,0.248911164855683,,"[0.35688852870563, -0.008276344845704418, 0.248911164855683]",0.04806762675314349,0.0,2.433235103890532,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,271,0.35688852870563,-0.008276344845704418,0.248911164855683,,"[0.35688852870563, -0.008276344845704418, 0.248911164855683]",0.0,0.0,2.433235103890532,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,272,0.35688852870563,-0.008276344845704418,0.248911164855683,,"[0.35688852870563, -0.008276344845704418, 0.248911164855683]",0.0,0.0,2.433235103890532,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,273,0.35688852870563,-0.008276344845704418,0.248911164855683,,"[0.35688852870563, -0.008276344845704418, 0.248911164855683]",0.0,0.0,2.433235103890532,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,274,0.35688852870563,-0.008276344845704418,0.248911164855683,,"[0.35688852870563, -0.008276344845704418, 0.248911164855683]",0.0,0.0,2.433235103890532,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,275,0.3533329956615281,-0.007759073292847892,0.2521042170522028,,"[0.3533329956615281, -0.007759073292847892, 0.2521042170522028]",0.04806762675314349,0.0,2.39269099711352,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,276,0.3533329956615281,-0.007759073292847892,0.2521042170522028,,"[0.3533329956615281, -0.007759073292847892, 0.2521042170522028]",0.0,0.0,2.39269099711352,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,277,0.3533329956615281,-0.007759073292847892,0.2521042170522028,,"[0.3533329956615281, -0.007759073292847892, 0.2521042170522028]",0.0,0.0,2.39269099711352,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,278,0.3533329956615281,-0.007759073292847892,0.2521042170522028,,"[0.3533329956615281, -0.007759073292847892, 0.2521042170522028]",0.0,0.0,2.39269099711352,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,279,0.3533329956615281,-0.007759073292847892,0.2521042170522028,,"[0.3533329956615281, -0.007759073292847892, 0.2521042170522028]",0.0,0.0,2.39269099711352,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,280,0.34977746261742626,-0.007241801739991364,0.2552972692487226,,"[0.34977746261742626, -0.007241801739991364, 0.2552972692487226]",0.04806762675314271,0.0,2.351821146977083,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,281,0.34977746261742626,-0.007241801739991364,0.2552972692487226,,"[0.34977746261742626, -0.007241801739991364, 0.2552972692487226]",0.0,0.0,2.351821146977083,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,282,0.34977746261742626,-0.007241801739991364,0.2552972692487226,,"[0.34977746261742626, -0.007241801739991364, 0.2552972692487226]",0.0,0.0,2.351821146977083,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,283,0.34977746261742626,-0.007241801739991364,0.2552972692487226,,"[0.34977746261742626, -0.007241801739991364, 0.2552972692487226]",0.0,0.0,2.351821146977083,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,284,0.34622192957332437,-0.006724530187134838,0.2584903214452424,,"[0.34622192957332437, -0.006724530187134838, 0.2584903214452424]",0.04806762675314349,0.0,2.310743951694729,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,285,0.34622192957332437,-0.006724530187134838,0.2584903214452424,,"[0.34622192957332437, -0.006724530187134838, 0.2584903214452424]",0.0,0.0,2.310743951694729,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,286,0.34622192957332437,-0.006724530187134838,0.2584903214452424,,"[0.34622192957332437, -0.006724530187134838, 0.2584903214452424]",0.0,0.0,2.310743951694729,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,287,0.34622192957332437,-0.006724530187134838,0.2584903214452424,,"[0.34622192957332437, -0.006724530187134838, 0.2584903214452424]",0.0,0.0,2.310743951694729,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,288,0.3426663965292225,-0.006207258634278314,0.26168337364176225,,"[0.3426663965292225, -0.006207258634278314, 0.26168337364176225]",0.04806762675314348,0.0,2.2695756787743777,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,289,0.3426663965292225,-0.006207258634278314,0.26168337364176225,,"[0.3426663965292225, -0.006207258634278314, 0.26168337364176225]",0.0,0.0,2.2695756787743777,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,290,0.3426663965292225,-0.006207258634278314,0.26168337364176225,,"[0.3426663965292225, -0.006207258634278314, 0.26168337364176225]",0.0,0.0,2.2695756787743777,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,291,0.3426663965292225,-0.006207258634278314,0.26168337364176225,,"[0.3426663965292225, -0.006207258634278314, 0.26168337364176225]",0.0,0.0,2.2695756787743777,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,292,0.3426663965292225,-0.006207258634278314,0.26168337364176225,,"[0.3426663965292225, -0.006207258634278314, 0.26168337364176225]",0.0,0.0,2.2695756787743777,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,293,0.3391108634851206,-0.0056899870814217865,0.2648764258382821,,"[0.3391108634851206, -0.0056899870814217865, 0.2648764258382821]",0.04806762675314349,0.0,2.228429539837458,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,294,0.3391108634851206,-0.0056899870814217865,0.2648764258382821,,"[0.3391108634851206, -0.0056899870814217865, 0.2648764258382821]",0.0,0.0,2.228429539837458,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,295,0.3391108634851206,-0.0056899870814217865,0.2648764258382821,,"[0.3391108634851206, -0.0056899870814217865, 0.2648764258382821]",0.0,0.0,2.228429539837458,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,296,0.3391108634851206,-0.0056899870814217865,0.2648764258382821,,"[0.3391108634851206, -0.0056899870814217865, 0.2648764258382821]",0.0,0.0,2.228429539837458,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,297,0.33555533044101876,-0.005172715528565261,0.26806947803480186,,"[0.33555533044101876, -0.005172715528565261, 0.26806947803480186]",0.04806762675314271,0.0,2.1874148322453544,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,298,0.33555533044101876,-0.005172715528565261,0.26806947803480186,,"[0.33555533044101876, -0.005172715528565261, 0.26806947803480186]",0.0,0.0,2.1874148322453544,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,299,0.33555533044101876,-0.005172715528565261,0.26806947803480186,,"[0.33555533044101876, -0.005172715528565261, 0.26806947803480186]",0.0,0.0,2.1874148322453544,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,300,0.33555533044101876,-0.005172715528565261,0.26806947803480186,,"[0.33555533044101876, -0.005172715528565261, 0.26806947803480186]",0.0,0.0,2.1874148322453544,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,301,0.33555533044101876,-0.005172715528565261,0.26806947803480186,,"[0.33555533044101876, -0.005172715528565261, 0.26806947803480186]",0.0,0.0,2.1874148322453544,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,302,0.3319997973969169,-0.004655443975708735,0.2712625302313217,,"[0.3319997973969169, -0.004655443975708735, 0.2712625302313217]",0.04806762675314349,0.0,2.146636156533485,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,303,0.3319997973969169,-0.004655443975708735,0.2712625302313217,,"[0.3319997973969169, -0.004655443975708735, 0.2712625302313217]",0.0,0.0,2.146636156533485,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,304,0.3319997973969169,-0.004655443975708735,0.2712625302313217,,"[0.3319997973969169, -0.004655443975708735, 0.2712625302313217]",0.0,0.0,2.146636156533485,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,305,0.3319997973969169,-0.004655443975708735,0.2712625302313217,,"[0.3319997973969169, -0.004655443975708735, 0.2712625302313217]",0.0,0.0,2.146636156533485,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,306,0.3319997973969169,-0.004655443975708735,0.2712625302313217,,"[0.3319997973969169, -0.004655443975708735, 0.2712625302313217]",0.0,0.0,2.146636156533485,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,307,0.328444264352815,-0.004138172422852209,0.2744555824278415,,"[0.328444264352815, -0.004138172422852209, 0.2744555824278415]",0.04806762675314349,0.0,2.106192717087829,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,308,0.328444264352815,-0.004138172422852209,0.2744555824278415,,"[0.328444264352815, -0.004138172422852209, 0.2744555824278415]",0.0,0.0,2.106192717087829,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,309,0.328444264352815,-0.004138172422852209,0.2744555824278415,,"[0.328444264352815, -0.004138172422852209, 0.2744555824278415]",0.0,0.0,2.106192717087829,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,310,0.328444264352815,-0.004138172422852209,0.2744555824278415,,"[0.328444264352815, -0.004138172422852209, 0.2744555824278415]",0.0,0.0,2.106192717087829,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,311,0.3248887313087131,-0.003620900869995683,0.2776486346243613,,"[0.3248887313087131, -0.003620900869995683, 0.2776486346243613]",0.04806762675314312,0.0,2.0661777118661435,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,312,0.3248887313087131,-0.003620900869995683,0.2776486346243613,,"[0.3248887313087131, -0.003620900869995683, 0.2776486346243613]",0.0,0.0,2.0661777118661435,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,313,0.3248887313087131,-0.003620900869995683,0.2776486346243613,,"[0.3248887313087131, -0.003620900869995683, 0.2776486346243613]",0.0,0.0,2.0661777118661435,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,314,0.3248887313087131,-0.003620900869995683,0.2776486346243613,,"[0.3248887313087131, -0.003620900869995683, 0.2776486346243613]",0.0,0.0,2.0661777118661435,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,315,0.3248887313087131,-0.003620900869995683,0.2776486346243613,,"[0.3248887313087131, -0.003620900869995683, 0.2776486346243613]",0.0,0.0,2.0661777118661435,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,316,0.32133319826461126,-0.0031036293171391553,0.2808416868208811,,"[0.32133319826461126, -0.0031036293171391553, 0.2808416868208811]",0.04806762675314308,0.0,2.026677815302481,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,317,0.32133319826461126,-0.0031036293171391553,0.2808416868208811,,"[0.32133319826461126, -0.0031036293171391553, 0.2808416868208811]",0.0,0.0,2.026677815302481,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,318,0.32133319826461126,-0.0031036293171391553,0.2808416868208811,,"[0.32133319826461126, -0.0031036293171391553, 0.2808416868208811]",0.0,0.0,2.026677815302481,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,319,0.32133319826461126,-0.0031036293171391553,0.2808416868208811,,"[0.32133319826461126, -0.0031036293171391553, 0.2808416868208811]",0.0,0.0,2.026677815302481,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,320,0.32133319826461126,-0.0031036293171391553,0.2808416868208811,,"[0.32133319826461126, -0.0031036293171391553, 0.2808416868208811]",0.0,0.0,2.026677815302481,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,321,0.3177776652205094,-0.002586357764282631,0.28403473901740095,,"[0.3177776652205094, -0.002586357764282631, 0.28403473901740095]",0.04806762675314348,0.0,1.9877727568740928,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,322,0.3177776652205094,-0.002586357764282631,0.28403473901740095,,"[0.3177776652205094, -0.002586357764282631, 0.28403473901740095]",0.0,0.0,1.9877727568740928,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,323,0.3177776652205094,-0.002586357764282631,0.28403473901740095,,"[0.3177776652205094, -0.002586357764282631, 0.28403473901740095]",0.0,0.0,1.9877727568740928,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,324,0.3177776652205094,-0.002586357764282631,0.28403473901740095,,"[0.3177776652205094, -0.002586357764282631, 0.28403473901740095]",0.0,0.0,1.9877727568740928,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,325,0.3177776652205094,-0.002586357764282631,0.28403473901740095,,"[0.3177776652205094, -0.002586357764282631, 0.28403473901740095]",0.0,0.0,1.9877727568740928,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,326,0.3142221321764075,-0.0020690862114261053,0.2872277912139207,,"[0.3142221321764075, -0.0020690862114261053, 0.2872277912139207]",0.04806762675314312,0.0,1.9495349961876554,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,327,0.3142221321764075,-0.0020690862114261053,0.2872277912139207,,"[0.3142221321764075, -0.0020690862114261053, 0.2872277912139207]",0.0,0.0,1.9495349961876554,return,,,1.8,1.0,,1.0,feasible_with_soft_violation
